sampleid	Study	Link	Host	Phylum	Class	Order	Family	Genus	Species	Diet	16S 515F-806R	Elevation	Latitude	Longitude	Year_Collected	Year_Given	Precipitation	Temp_Min	Temp_Max	Temp_Mean	Rel_Hum	Sun_Shine	Wind	ETo	Land_Water_Air	AquaStat_Link	Climate_Notes	Included	ExclusionReason	Captivity	GMTOL_Notes	16S515F-806R	initials
Liu-Tachypleus-tridentatus2	Liu_et_al_2021	https://www.frontiersin.org/articles/10.3389/fphys.2021.813582/full	Juvenile Horseshoe Crab	Arthropoda	Merostomata	Xiphosurida	Limulidae	Tachypleus	Tachypleus_Tridentatus	Omnivore	V3-V4	22	21.4811	109.1201	2022	N	188.5833333	11.2	30.5	23.41666667	71.34166667	16031257.17	4.125	112.3333333	Water	https://aquastat.fao.org/climate-information-tool/complete-climate-data?lat=21.4811199&lon=109.12008&year=2022&datasource=agera5		Y	Samples artificially bred	Y		V3-V4	EK
Liu-Tachypleus-tridentatus3	Liu_et_al_2021	https://www.frontiersin.org/articles/10.3389/fphys.2021.813582/full	Juvenile Horseshoe Crab	Arthropoda	Merostomata	Xiphosurida	Limulidae	Tachypleus	Tachypleus_Tridentatus	Omnivore	V3-V4	22	21.4811	109.1201	2022	N	188.5833333	11.2	30.5	23.41666667	71.34166667	16031257.17	4.125	112.3333333	Water	https://aquastat.fao.org/climate-information-tool/complete-climate-data?lat=21.4811199&lon=109.12008&year=2022&datasource=agera5		Y	Samples artificially bred	Y		V3-V4	EK
Liu-Tachypleus-tridentatus4	Liu_et_al_2021	https://www.frontiersin.org/articles/10.3389/fphys.2021.813582/full	Juvenile Horseshoe Crab	Arthropoda	Merostomata	Xiphosurida	Limulidae	Tachypleus	Tachypleus_Tridentatus	Omnivore	V3-V4	22	21.4811	109.1201	2022	N	188.5833333	11.2	30.5	23.41666667	71.34166667	16031257.17	4.125	112.3333333	Water	https://aquastat.fao.org/climate-information-tool/complete-climate-data?lat=21.4811199&lon=109.12008&year=2022&datasource=agera5		Y	Samples artificially bred	Y		V3-V4	EK
Liu-Tachypleus-tridentatus5	Liu_et_al_2021	https://www.frontiersin.org/articles/10.3389/fphys.2021.813582/full	Juvenile Horseshoe Crab	Arthropoda	Merostomata	Xiphosurida	Limulidae	Tachypleus	Tachypleus_Tridentatus	Omnivore	V3-V4	22	21.4811	109.1201	2022	N	188.5833333	11.2	30.5	23.41666667	71.34166667	16031257.17	4.125	112.3333333	Water	https://aquastat.fao.org/climate-information-tool/complete-climate-data?lat=21.4811199&lon=109.12008&year=2022&datasource=agera5		Y	Samples artificially bred	Y		V3-V4	EK
keiz1	Keiz_et_al_2023	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9863972/	Brown trout	Chordata	Actinopterygii	Salmoniformes	Salmonidae	Salmo	Salmo_Trutta	Carnivore	V3-V4	605	48	11.339	2020		87.25	-2.2	23.4	9.858333333	62.56666667	12142546.08	2.616666667	62.41666667	Water	https://aquastat.fao.org/climate-information-tool/complete-climate-data?lat=47.9999615&lon=11.3390089&year=2020&datasource=agera5		Y	Samples bred in captivity	Y		V3-V4	AS
keiz2	Keiz_et_al_2023	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9863972/	Brown trout	Chordata	Actinopterygii	Salmoniformes	Salmonidae	Salmo	Salmo_Trutta	Carnivore	V3-V4	605	48	11.339	2020		87.25	-2.2	23.4	9.858333333	62.56666667	12142546.08	2.616666667	62.41666667	Water	https://aquastat.fao.org/climate-information-tool/complete-climate-data?lat=47.9999615&lon=11.3390089&year=2020&datasource=agera5		Y	Samples bred in captivity	Y		V3-V4	AS
keiz3	Keiz_et_al_2023	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9863972/	Brown trout	Chordata	Actinopterygii	Salmoniformes	Salmonidae	Salmo	Salmo_Trutta	Carnivore	V3-V4	605	48	11.339	2020		87.25	-2.2	23.4	9.858333333	62.56666667	12142546.08	2.616666667	62.41666667	Water	https://aquastat.fao.org/climate-information-tool/complete-climate-data?lat=47.9999615&lon=11.3390089&year=2020&datasource=agera5		Y	Samples bred in captivity	Y		V3-V4	AS
keiz4	Keiz_et_al_2023	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9863972/	Brown trout	Chordata	Actinopterygii	Salmoniformes	Salmonidae	Salmo	Salmo_Trutta	Carnivore	V3-V4	605	48	11.339	2020		87.25	-2.2	23.4	9.858333333	62.56666667	12142546.08	2.616666667	62.41666667	Water	https://aquastat.fao.org/climate-information-tool/complete-climate-data?lat=47.9999615&lon=11.3390089&year=2020&datasource=agera5		Y	Samples bred in captivity	Y		V3-V4	AS
keiz5	Keiz_et_al_2023	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9863972/	Brown trout	Chordata	Actinopterygii	Salmoniformes	Salmonidae	Salmo	Salmo_Trutta	Carnivore	V3-V4	605	48	11.339	2020		87.25	-2.2	23.4	9.858333333	62.56666667	12142546.08	2.616666667	62.41666667	Water	https://aquastat.fao.org/climate-information-tool/complete-climate-data?lat=47.9999615&lon=11.3390089&year=2020&datasource=agera5		Y	Samples bred in captivity	Y		V3-V4	AS
Wiebler1	Wiebler_et_al_2018	https://royalsocietypublishing.org/doi/full/10.1098/rspb.2018.0241#d1e1623	Wood Frog	Chordata	Amphibia	Anura	Ranidae	Lithobates	Lithobates_Sylvaticus	Carnivore	V3-V4	276	39.5121	-84.7344	2018	N	128.6666667	-8.6	27.7	11.44166667	63.58333333	14144004.75	3.683333333	80.16666667	Water	https://aquastat.fao.org/climate-information-tool/complete-climate-data?lat=39.51214445664543&lon=-84.73436076785599&year=2018&datasource=agera5	Collected throughout southern Ohio	Y				V3-V4	DW
Wiebler2	Wiebler_et_al_2018	https://royalsocietypublishing.org/doi/full/10.1098/rspb.2018.0241#d1e1623	Wood Frog	Chordata	Amphibia	Anura	Ranidae	Lithobates	Lithobates_Sylvaticus	Carnivore	V3-V4	276	39.5121	-84.7344	2018	N	128.6666667	-8.6	27.7	11.44166667	63.58333333	14144004.75	3.683333333	80.16666667	Water	https://aquastat.fao.org/climate-information-tool/complete-climate-data?lat=39.51214445664543&lon=-84.73436076785599&year=2018&datasource=agera5	Collected throughout southern Ohio	Y				V3-V4	DW
Wiebler3	Wiebler_et_al_2018	https://royalsocietypublishing.org/doi/full/10.1098/rspb.2018.0241#d1e1623	Wood Frog	Chordata	Amphibia	Anura	Ranidae	Lithobates	Lithobates_Sylvaticus	Carnivore	V3-V4	276	39.5121	-84.7344	2018	N	128.6666667	-8.6	27.7	11.44166667	63.58333333	14144004.75	3.683333333	80.16666667	Water	https://aquastat.fao.org/climate-information-tool/complete-climate-data?lat=39.51214445664543&lon=-84.73436076785599&year=2018&datasource=agera5	Collected throughout southern Ohio	Y				V3-V4	DW
Wiebler4	Wiebler_et_al_2018	https://royalsocietypublishing.org/doi/full/10.1098/rspb.2018.0241#d1e1623	Wood Frog	Chordata	Amphibia	Anura	Ranidae	Lithobates	Lithobates_Sylvaticus	Carnivore	V3-V4	276	39.5121	-84.7344	2018	N	128.6666667	-8.6	27.7	11.44166667	63.58333333	14144004.75	3.683333333	80.16666667	Water	https://aquastat.fao.org/climate-information-tool/complete-climate-data?lat=39.51214445664543&lon=-84.73436076785599&year=2018&datasource=agera5	Collected throughout southern Ohio	Y				V3-V4	DW
Wiebler5	Wiebler_et_al_2018	https://royalsocietypublishing.org/doi/full/10.1098/rspb.2018.0241#d1e1623	Wood Frog	Chordata	Amphibia	Anura	Ranidae	Lithobates	Lithobates_Sylvaticus	Carnivore	V3-V4	276	39.5121	-84.7344	2018	N	128.6666667	-8.6	27.7	11.44166667	63.58333333	14144004.75	3.683333333	80.16666667	Water	https://aquastat.fao.org/climate-information-tool/complete-climate-data?lat=39.51214445664543&lon=-84.73436076785599&year=2018&datasource=agera5	Collected throughout southern Ohio	Y				V3-V4	DW
gobet1	Gobet_et_al_2018	https://microbiomejournal.biomedcentral.com/articles/10.1186/s40168-018-0430-7	European Abalone	Mollusca	Gastropoda	Lepetellida	Haliotidae	Haliotis	Haliotis_Tuberculata	Herbivore	V3-V4	160	48.202	-2.9326	2012		75.91666667	0.9	21	10.33333333	72.03333333	11125443.58	3.983333333	55.75	Water	https://aquastat.fao.org/climate-information-tool/complete-climate-data?lat=48.2020471&lon=-2.9326435&year=2012&datasource=agera5		Y	Samples bred in captivity	Y		V3-V4	NS
gobet2	Gobet_et_al_2018	https://microbiomejournal.biomedcentral.com/articles/10.1186/s40168-018-0430-7	European Abalone	Mollusca	Gastropoda	Lepetellida	Haliotidae	Haliotis	Haliotis_Tuberculata	Herbivore	V3-V4	160	48.202	-2.9326	2012		75.91666667	0.9	21	10.33333333	72.03333333	11125443.58	3.983333333	55.75	Water	https://aquastat.fao.org/climate-information-tool/complete-climate-data?lat=48.2020471&lon=-2.9326435&year=2012&datasource=agera5		Y	Samples bred in captivity	Y		V3-V4	NS
gobet3	Gobet_et_al_2018	https://microbiomejournal.biomedcentral.com/articles/10.1186/s40168-018-0430-7	European Abalone	Mollusca	Gastropoda	Lepetellida	Haliotidae	Haliotis	Haliotis_Tuberculata	Herbivore	V3-V4	160	48.202	-2.9326	2012		75.91666667	0.9	21	10.33333333	72.03333333	11125443.58	3.983333333	55.75	Water	https://aquastat.fao.org/climate-information-tool/complete-climate-data?lat=48.2020471&lon=-2.9326435&year=2012&datasource=agera5		Y	Samples bred in captivity	Y		V3-V4	NS
gobet4	Gobet_et_al_2018	https://microbiomejournal.biomedcentral.com/articles/10.1186/s40168-018-0430-7	European Abalone	Mollusca	Gastropoda	Lepetellida	Haliotidae	Haliotis	Haliotis_Tuberculata	Herbivore	V3-V4	160	48.202	-2.9326	2012		75.91666667	0.9	21	10.33333333	72.03333333	11125443.58	3.983333333	55.75	Water	https://aquastat.fao.org/climate-information-tool/complete-climate-data?lat=48.2020471&lon=-2.9326435&year=2012&datasource=agera5		Y	Samples bred in captivity	Y		V3-V4	NS
gobet5	Gobet_et_al_2018	https://microbiomejournal.biomedcentral.com/articles/10.1186/s40168-018-0430-7	European Abalone	Mollusca	Gastropoda	Lepetellida	Haliotidae	Haliotis	Haliotis_Tuberculata	Herbivore	V3-V4	160	48.202	-2.9326	2012		75.91666667	0.9	21	10.33333333	72.03333333	11125443.58	3.983333333	55.75	Water	https://aquastat.fao.org/climate-information-tool/complete-climate-data?lat=48.2020471&lon=-2.9326435&year=2012&datasource=agera5		Y	Samples bred in captivity	Y		V3-V4	NS
sevellec1	Sevellec_et_al_2018	https://microbiomejournal.biomedcentral.com/articles/10.1186/s40168-018-0427-2	Lake Whitefish	Chordata	Actinopterygii	Salmoniformes	Salmonidae	Coregonus	Coregonus_Clupeaformis	Carnivore	V3-V4	295	46.3932	-69.2489	2013		91.08333333	-16.4	24.3	4.291666667	59.43333333	12273586.33	3.4	59	Water	https://aquastat.fao.org/climate-information-tool/complete-climate-data?lat=46.3931848&lon=-69.24889019999999&year=2013&datasource=agera5	Samples collected from 4 sites across Maine and Canada	Y			studysampledbothdwarfandregularwhitefish	V3-V4	AK
sevellec2	Sevellec_et_al_2018	https://microbiomejournal.biomedcentral.com/articles/10.1186/s40168-018-0427-2	Lake Whitefish	Chordata	Actinopterygii	Salmoniformes	Salmonidae	Coregonus	Coregonus_Clupeaformis	Carnivore	V3-V4	295	46.3932	-69.2489	2013		91.08333333	-16.4	24.3	4.291666667	59.43333333	12273586.33	3.4	59	Water	https://aquastat.fao.org/climate-information-tool/complete-climate-data?lat=46.3931848&lon=-69.24889019999999&year=2013&datasource=agera5	Samples collected from 4 sites across Maine and Canada	Y			studysampledbothdwarfandregularwhitefish	V3-V4	AK
sevellec3	Sevellec_et_al_2018	https://microbiomejournal.biomedcentral.com/articles/10.1186/s40168-018-0427-2	Lake Whitefish	Chordata	Actinopterygii	Salmoniformes	Salmonidae	Coregonus	Coregonus_Clupeaformis	Carnivore	V3-V4	295	46.3932	-69.2489	2013		91.08333333	-16.4	24.3	4.291666667	59.43333333	12273586.33	3.4	59	Water	https://aquastat.fao.org/climate-information-tool/complete-climate-data?lat=46.3931848&lon=-69.24889019999999&year=2013&datasource=agera5	Samples collected from 4 sites across Maine and Canada	Y			studysampledbothdwarfandregularwhitefish	V3-V4	AK
sevellec4	Sevellec_et_al_2018	https://microbiomejournal.biomedcentral.com/articles/10.1186/s40168-018-0427-2	Lake Whitefish	Chordata	Actinopterygii	Salmoniformes	Salmonidae	Coregonus	Coregonus_Clupeaformis	Carnivore	V3-V4	295	46.3932	-69.2489	2013		91.08333333	-16.4	24.3	4.291666667	59.43333333	12273586.33	3.4	59	Water	https://aquastat.fao.org/climate-information-tool/complete-climate-data?lat=46.3931848&lon=-69.24889019999999&year=2013&datasource=agera5	Samples collected from 4 sites across Maine and Canada	Y			studysampledbothdwarfandregularwhitefish	V3-V4	AK
sevellec5	Sevellec_et_al_2018	https://microbiomejournal.biomedcentral.com/articles/10.1186/s40168-018-0427-2	Lake Whitefish	Chordata	Actinopterygii	Salmoniformes	Salmonidae	Coregonus	Coregonus_Clupeaformis	Carnivore	V3-V4	295	46.3932	-69.2489	2013		91.08333333	-16.4	24.3	4.291666667	59.43333333	12273586.33	3.4	59	Water	https://aquastat.fao.org/climate-information-tool/complete-climate-data?lat=46.3931848&lon=-69.24889019999999&year=2013&datasource=agera5	Samples collected from 4 sites across Maine and Canada	Y			studysampledbothdwarfandregularwhitefish	V3-V4	AK
Ojha1	Ojha_et_al_2017	https://www.nature.com/articles/s41598-017-09791-0	Rice Gall Midge	Arthropoda	Insecta	Diptera	Cecidomyiidae	Orseolia	Orseolia_Oryzae	Herbivore	V3-V4	536	17.3201	78.3939	2017	N	84.16666667	15.5	37.8	25.925	47.625	19157371.67	2.775	145	Land	https://aquastat.fao.org/climate-information-tool/complete-climate-data?lat=17.3200642&lon=78.3939193&year=2017&datasource=agera5		Y	Samples bred in captivity	Y		V3-V4	DW
Ojha2	Ojha_et_al_2017	https://www.nature.com/articles/s41598-017-09791-0	Rice Gall Midge	Arthropoda	Insecta	Diptera	Cecidomyiidae	Orseolia	Orseolia_Oryzae	Herbivore	V3-V4	536	17.3201	78.3939	2017	N	84.16666667	15.5	37.8	25.925	47.625	19157371.67	2.775	145	Land	https://aquastat.fao.org/climate-information-tool/complete-climate-data?lat=17.3200642&lon=78.3939193&year=2017&datasource=agera5		Y	Samples bred in captivity	Y		V3-V4	DW
Ojha3	Ojha_et_al_2017	https://www.nature.com/articles/s41598-017-09791-0	Rice Gall Midge	Arthropoda	Insecta	Diptera	Cecidomyiidae	Orseolia	Orseolia_Oryzae	Herbivore	V3-V4	536	17.3201	78.3939	2017	N	84.16666667	15.5	37.8	25.925	47.625	19157371.67	2.775	145	Land	https://aquastat.fao.org/climate-information-tool/complete-climate-data?lat=17.3200642&lon=78.3939193&year=2017&datasource=agera5		Y	Samples bred in captivity	Y		V3-V4	DW
Ojha4	Ojha_et_al_2017	https://www.nature.com/articles/s41598-017-09791-0	Rice Gall Midge	Arthropoda	Insecta	Diptera	Cecidomyiidae	Orseolia	Orseolia_Oryzae	Herbivore	V3-V4	536	17.3201	78.3939	2017	N	84.16666667	15.5	37.8	25.925	47.625	19157371.67	2.775	145	Land	https://aquastat.fao.org/climate-information-tool/complete-climate-data?lat=17.3200642&lon=78.3939193&year=2017&datasource=agera5		Y	Samples bred in captivity	Y		V3-V4	DW
Ojha5	Ojha_et_al_2017	https://www.nature.com/articles/s41598-017-09791-0	Rice Gall Midge	Arthropoda	Insecta	Diptera	Cecidomyiidae	Orseolia	Orseolia_Oryzae	Herbivore	V3-V4	536	17.3201	78.3939	2017	N	84.16666667	15.5	37.8	25.925	47.625	19157371.67	2.775	145	Land	https://aquastat.fao.org/climate-information-tool/complete-climate-data?lat=17.3200642&lon=78.3939193&year=2017&datasource=agera5		Y	Samples bred in captivity	Y		V3-V4	DW
Kaczmarczyk1	Kaczmarczyk_et_al_2018	https://www.nature.com/articles/s41598-018-32747-x#data-availability	Fungivorous Thrips (Hoplothrips carpathicus)	Arthropoda	Insecta	Thysanoptera	Phlaeothripidae	Hoplothrips	Hoplothrips_Carpathicus	Herbivore	V3-V4	182	51.2465	22.5684	2017		71.91666667	-9.1	24.7	8.908333333	71.03333333	10629118.25	3.708333333	61.91666667	Land	https://aquastat.fao.org/climate-information-tool/complete-climate-data?lat=51.2464536&lon=22.5684463&year=2017&datasource=agera5		Y	Samples bred in captivity	Y		V3-V4	DW
Kaczmarczyk2	Kaczmarczyk_et_al_2018	https://www.nature.com/articles/s41598-018-32747-x#data-availability	Fungivorous Thrips (Hoplothrips carpathicus)	Arthropoda	Insecta	Thysanoptera	Phlaeothripidae	Hoplothrips	Hoplothrips_Carpathicus	Herbivore	V3-V4	182	51.2465	22.5684	2017		71.91666667	-9.1	24.7	8.908333333	71.03333333	10629118.25	3.708333333	61.91666667	Land	https://aquastat.fao.org/climate-information-tool/complete-climate-data?lat=51.2464536&lon=22.5684463&year=2017&datasource=agera5		Y	Samples bred in captivity	Y		V3-V4	DW
Kaczmarczyk3	Kaczmarczyk_et_al_2018	https://www.nature.com/articles/s41598-018-32747-x#data-availability	Fungivorous Thrips (Hoplothrips carpathicus)	Arthropoda	Insecta	Thysanoptera	Phlaeothripidae	Hoplothrips	Hoplothrips_Carpathicus	Herbivore	V3-V4	182	51.2465	22.5684	2017		71.91666667	-9.1	24.7	8.908333333	71.03333333	10629118.25	3.708333333	61.91666667	Land	https://aquastat.fao.org/climate-information-tool/complete-climate-data?lat=51.2464536&lon=22.5684463&year=2017&datasource=agera5		Y	Samples bred in captivity	Y		V3-V4	DW
Kaczmarczyk4	Kaczmarczyk_et_al_2018	https://www.nature.com/articles/s41598-018-32747-x#data-availability	Fungivorous Thrips (Hoplothrips carpathicus)	Arthropoda	Insecta	Thysanoptera	Phlaeothripidae	Hoplothrips	Hoplothrips_Carpathicus	Herbivore	V3-V4	182	51.2465	22.5684	2017		71.91666667	-9.1	24.7	8.908333333	71.03333333	10629118.25	3.708333333	61.91666667	Land	https://aquastat.fao.org/climate-information-tool/complete-climate-data?lat=51.2464536&lon=22.5684463&year=2017&datasource=agera5		Y	Samples bred in captivity	Y		V3-V4	DW
Kaczmarczyk5	Kaczmarczyk_et_al_2018	https://www.nature.com/articles/s41598-018-32747-x#data-availability	Fungivorous Thrips (Hoplothrips carpathicus)	Arthropoda	Insecta	Thysanoptera	Phlaeothripidae	Hoplothrips	Hoplothrips_Carpathicus	Herbivore	V3-V4	182	51.2465	22.5684	2017		71.91666667	-9.1	24.7	8.908333333	71.03333333	10629118.25	3.708333333	61.91666667	Land	https://aquastat.fao.org/climate-information-tool/complete-climate-data?lat=51.2464536&lon=22.5684463&year=2017&datasource=agera5		Y	Samples bred in captivity	Y		V3-V4	DW
Cini1	Cini_et_al_2020	https://www.sciencedirect.com/science/article/pii/S0048969720344028	Asian Hornet	Arthropoda	Insecta	Hymenoptera	Vespidae	Vespa	Vespa_velutina	Omnivore	V3-V4	54	43.8622	7.8539	2016		90.41666667	2.6	25.6	13.24166667	60.76666667	15160058.75	1.741666667	74	Land	https://aquastat.fao.org/climate-information-tool/complete-climate-data?lat=43.862222&lon=7.853889&year=2016&datasource=agera5	Samples from 4 nests relatively close in proximity	Y				V3-V4	DW
Cini2	Cini_et_al_2020	https://www.sciencedirect.com/science/article/pii/S0048969720344028	Asian Hornet	Arthropoda	Insecta	Hymenoptera	Vespidae	Vespa	Vespa_velutina	Omnivore	V3-V4	54	43.8622	7.8539	2016		90.41666667	2.6	25.6	13.24166667	60.76666667	15160058.75	1.741666667	74	Land	https://aquastat.fao.org/climate-information-tool/complete-climate-data?lat=43.862222&lon=7.853889&year=2016&datasource=agera5	Samples from 4 nests relatively close in proximity	Y				V3-V4	DW
Cini3	Cini_et_al_2020	https://www.sciencedirect.com/science/article/pii/S0048969720344028	Asian Hornet	Arthropoda	Insecta	Hymenoptera	Vespidae	Vespa	Vespa_velutina	Omnivore	V3-V4	54	43.8622	7.8539	2016		90.41666667	2.6	25.6	13.24166667	60.76666667	15160058.75	1.741666667	74	Land	https://aquastat.fao.org/climate-information-tool/complete-climate-data?lat=43.862222&lon=7.853889&year=2016&datasource=agera5	Samples from 4 nests relatively close in proximity	Y				V3-V4	DW
Cini4	Cini_et_al_2020	https://www.sciencedirect.com/science/article/pii/S0048969720344028	Asian Hornet	Arthropoda	Insecta	Hymenoptera	Vespidae	Vespa	Vespa_velutina	Omnivore	V3-V4	54	43.8622	7.8539	2016		90.41666667	2.6	25.6	13.24166667	60.76666667	15160058.75	1.741666667	74	Land	https://aquastat.fao.org/climate-information-tool/complete-climate-data?lat=43.862222&lon=7.853889&year=2016&datasource=agera5	Samples from 4 nests relatively close in proximity	Y				V3-V4	DW
Cini5	Cini_et_al_2020	https://www.sciencedirect.com/science/article/pii/S0048969720344028	Asian Hornet	Arthropoda	Insecta	Hymenoptera	Vespidae	Vespa	Vespa_velutina	Omnivore	V3-V4	54	43.8622	7.8539	2016		90.41666667	2.6	25.6	13.24166667	60.76666667	15160058.75	1.741666667	74	Land	https://aquastat.fao.org/climate-information-tool/complete-climate-data?lat=43.862222&lon=7.853889&year=2016&datasource=agera5	Samples from 4 nests relatively close in proximity	Y				V3-V4	DW
Jeon1	Jeon_et_al_2023	https://www.mdpi.com/2075-4450/14/4/358	Fall Armyworm	Arthropoda	Insecta	Lepidoptera	Noctuidae 	Spodoptera 	Spodoptera_frugiperda	Herbivore 	V3-V4	34	35.4985	128.7896	2021		97.5	-4.8	29.3	13.61666667	54.56666667	14774358.75	2.166666667	79.83333333	Land	https://aquastat.fao.org/climate-information-tool/complete-climate-data?lat=35.4984942&lon=128.7895971&year=2021&datasource=agera5		Y	Samples bred in captivity	Y		V3-V4	NT
Jeon2	Jeon_et_al_2023	https://www.mdpi.com/2075-4450/14/4/358	Fall Armyworm	Arthropoda	Insecta	Lepidoptera	Noctuidae 	Spodoptera 	Spodoptera_frugiperda	Herbivore 	V3-V4	34	35.4985	128.7896	2021		97.5	-4.8	29.3	13.61666667	54.56666667	14774358.75	2.166666667	79.83333333	Land	https://aquastat.fao.org/climate-information-tool/complete-climate-data?lat=35.4984942&lon=128.7895971&year=2021&datasource=agera5		Y	Samples bred in captivity	Y		V3-V4	NT
Jeon3	Jeon_et_al_2023	https://www.mdpi.com/2075-4450/14/4/358	Fall Armyworm	Arthropoda	Insecta	Lepidoptera	Noctuidae 	Spodoptera 	Spodoptera_frugiperda	Herbivore 	V3-V4	34	35.4985	128.7896	2021		97.5	-4.8	29.3	13.61666667	54.56666667	14774358.75	2.166666667	79.83333333	Land	https://aquastat.fao.org/climate-information-tool/complete-climate-data?lat=35.4984942&lon=128.7895971&year=2021&datasource=agera5		Y	Samples bred in captivity	Y		V3-V4	NT
Jeon4	Jeon_et_al_2023	https://www.mdpi.com/2075-4450/14/4/358	Fall Armyworm	Arthropoda	Insecta	Lepidoptera	Noctuidae 	Spodoptera 	Spodoptera_frugiperda	Herbivore 	V3-V4	34	35.4985	128.7896	2021		97.5	-4.8	29.3	13.61666667	54.56666667	14774358.75	2.166666667	79.83333333	Land	https://aquastat.fao.org/climate-information-tool/complete-climate-data?lat=35.4984942&lon=128.7895971&year=2021&datasource=agera5		Y	Samples bred in captivity	Y		V3-V4	NT
Jeon5	Jeon_et_al_2023	https://www.mdpi.com/2075-4450/14/4/358	Fall Armyworm	Arthropoda	Insecta	Lepidoptera	Noctuidae 	Spodoptera 	Spodoptera_frugiperda	Herbivore 	V3-V4	34	35.4985	128.7896	2021		97.5	-4.8	29.3	13.61666667	54.56666667	14774358.75	2.166666667	79.83333333	Land	https://aquastat.fao.org/climate-information-tool/complete-climate-data?lat=35.4984942&lon=128.7895971&year=2021&datasource=agera5		Y	Samples bred in captivity	Y		V3-V4	NT
Zhang-Xu1	Zhang_et_al_2021	https://peerj.com/articles/11490/	Sunda Pangolin	Chordata	Mammalia	Pholidota	Manidae	Manis	Manis_javanica	Carnivore	V3-V4	21	23.1356	113.3484	2021	N	146.5	9.1	32.2	23.21666667	66.21666667	15216421.08	3.083333333	111	Land	https://aquastat.fao.org/climate-information-tool/complete-climate-data?lat=23.135609&lon=113.348390&year=2021&datasource=agera5		Y	Samples bred in captivity	Y		V3-V4	EK
Zhang-Xu2	Zhang_et_al_2021	https://peerj.com/articles/11490/	Sunda Pangolin	Chordata	Mammalia	Pholidota	Manidae	Manis	Manis_javanica	Carnivore	V3-V4	21	23.1356	113.3484	2021	N	146.5	9.1	32.2	23.21666667	66.21666667	15216421.08	3.083333333	111	Land	https://aquastat.fao.org/climate-information-tool/complete-climate-data?lat=23.135609&lon=113.348390&year=2021&datasource=agera5		Y	Samples bred in captivity	Y		V3-V4	EK
Zhang-Xu3	Zhang_et_al_2021	https://peerj.com/articles/11490/	Sunda Pangolin	Chordata	Mammalia	Pholidota	Manidae	Manis	Manis_javanica	Carnivore	V3-V4	21	23.1356	113.3484	2021	N	146.5	9.1	32.2	23.21666667	66.21666667	15216421.08	3.083333333	111	Land	https://aquastat.fao.org/climate-information-tool/complete-climate-data?lat=23.135609&lon=113.348390&year=2021&datasource=agera5		Y	Samples bred in captivity	Y		V3-V4	EK
Zhang-Xu4	Zhang_et_al_2021	https://peerj.com/articles/11490/	Sunda Pangolin	Chordata	Mammalia	Pholidota	Manidae	Manis	Manis_javanica	Carnivore	V3-V4	21	23.1356	113.3484	2021	N	146.5	9.1	32.2	23.21666667	66.21666667	15216421.08	3.083333333	111	Land	https://aquastat.fao.org/climate-information-tool/complete-climate-data?lat=23.135609&lon=113.348390&year=2021&datasource=agera5		Y	Samples bred in captivity	Y		V3-V4	EK
Zhang-Xu5	Zhang_et_al_2021	https://peerj.com/articles/11490/	Sunda Pangolin	Chordata	Mammalia	Pholidota	Manidae	Manis	Manis_javanica	Carnivore	V3-V4	21	23.1356	113.3484	2021	N	146.5	9.1	32.2	23.21666667	66.21666667	15216421.08	3.083333333	111	Land	https://aquastat.fao.org/climate-information-tool/complete-climate-data?lat=23.135609&lon=113.348390&year=2021&datasource=agera5		Y	Samples bred in captivity	Y		V3-V4	EK
