sampleid	Study	Link	Host	Phylum	Class	Order	Family	Genus	Species	Diet	16S 515F-806R	Elevation	Latitude	Longitude	Year_Collected	Year_Given	Precipitation	Temp_Min	Temp_Max	Temp_Mean	Rel_Hum	Sun_Shine	Wind	ETo	Land_Water_Air	AquaStat_Link	Climate_Notes	Included	ExclusionReason	Captivity	GMTOL_Notes	16S515F-806R	initials
ooi1	Ooi_et_al_2017	https://academic.oup.com/femsec/article/93/12/fix159/4628038	Ornate Spiny Lobster	Arthropoda	Malacostraca	Decapoda	Palinuridae	Panulirus	Panulirus_Ornatus	Omnivores	V4	26	-42.8826	147.3257	2017	N	41.5	1	21.6	11.58333333	55.975	14436101.67	2.616666667	77	Water	https://aquastat.fao.org/climate-information-tool/complete-climate-data?lat=-42.8826055&lon=147.3257196&year=2017&datasource=agera5		Y	Samples bred in captivity	Y		V4	KS
ooi2	Ooi_et_al_2017	https://academic.oup.com/femsec/article/93/12/fix159/4628038	Ornate Spiny Lobster	Arthropoda	Malacostraca	Decapoda	Palinuridae	Panulirus	Panulirus_Ornatus	Omnivores	V4	26	-42.8826	147.3257	2017	N	41.5	1	21.6	11.58333333	55.975	14436101.67	2.616666667	77	Water	https://aquastat.fao.org/climate-information-tool/complete-climate-data?lat=-42.8826055&lon=147.3257196&year=2017&datasource=agera5		Y	Samples bred in captivity	Y		V4	KS
ooi3	Ooi_et_al_2017	https://academic.oup.com/femsec/article/93/12/fix159/4628038	Ornate Spiny Lobster	Arthropoda	Malacostraca	Decapoda	Palinuridae	Panulirus	Panulirus_Ornatus	Omnivores	V4	26	-42.8826	147.3257	2017	N	41.5	1	21.6	11.58333333	55.975	14436101.67	2.616666667	77	Water	https://aquastat.fao.org/climate-information-tool/complete-climate-data?lat=-42.8826055&lon=147.3257196&year=2017&datasource=agera5		Y	Samples bred in captivity	Y		V4	KS
ooi4	Ooi_et_al_2017	https://academic.oup.com/femsec/article/93/12/fix159/4628038	Ornate Spiny Lobster	Arthropoda	Malacostraca	Decapoda	Palinuridae	Panulirus	Panulirus_Ornatus	Omnivores	V4	26	-42.8826	147.3257	2017	N	41.5	1	21.6	11.58333333	55.975	14436101.67	2.616666667	77	Water	https://aquastat.fao.org/climate-information-tool/complete-climate-data?lat=-42.8826055&lon=147.3257196&year=2017&datasource=agera5		Y	Samples bred in captivity	Y		V4	KS
ooi5	Ooi_et_al_2017	https://academic.oup.com/femsec/article/93/12/fix159/4628038	Ornate Spiny Lobster	Arthropoda	Malacostraca	Decapoda	Palinuridae	Panulirus	Panulirus_Ornatus	Omnivores	V4	26	-42.8826	147.3257	2017	N	41.5	1	21.6	11.58333333	55.975	14436101.67	2.616666667	77	Water	https://aquastat.fao.org/climate-information-tool/complete-climate-data?lat=-42.8826055&lon=147.3257196&year=2017&datasource=agera5		Y	Samples bred in captivity	Y		V4	KS
bornbusch1	Bornbusch_et_al_	https://www.nature.com/articles/s41598-022-26861-0#data-availability	Ring-Tailed Lemurs	Chordata	Mammilia	Primates	Strepsirrhini	Lemur	Lemur_Catta	Omnivore	V4	6	-23.125	43.6089	2022	N	39.75	18.8	30.6	25.30833333	62.275	21626204.75	3.908333333	150.1666667	Land	https://aquastat.fao.org/climate-information-tool/complete-climate-data?lat=-23.1250397&lon=43.60889419999999&year=2022&datasource=agera5	"Some samples were pets, large majority were wild"	Y				V4	ES
bornbusch2	Bornbusch_et_al_	https://www.nature.com/articles/s41598-022-26861-0#data-availability	Ring-Tailed Lemurs	Chordata	Mammilia	Primates	Strepsirrhini	Lemur	Lemur_Catta	Omnivore	V4	6	-23.125	43.6089	2022	N	39.75	18.8	30.6	25.30833333	62.275	21626204.75	3.908333333	150.1666667	Land	https://aquastat.fao.org/climate-information-tool/complete-climate-data?lat=-23.1250397&lon=43.60889419999999&year=2022&datasource=agera5	"Some samples were pets, large majority were wild"	Y				V4	ES
bornbusch3	Bornbusch_et_al_	https://www.nature.com/articles/s41598-022-26861-0#data-availability	Ring-Tailed Lemurs	Chordata	Mammilia	Primates	Strepsirrhini	Lemur	Lemur_Catta	Omnivore	V4	6	-23.125	43.6089	2022	N	39.75	18.8	30.6	25.30833333	62.275	21626204.75	3.908333333	150.1666667	Land	https://aquastat.fao.org/climate-information-tool/complete-climate-data?lat=-23.1250397&lon=43.60889419999999&year=2022&datasource=agera5	"Some samples were pets, large majority were wild"	Y				V4	ES
bornbusch4	Bornbusch_et_al_	https://www.nature.com/articles/s41598-022-26861-0#data-availability	Ring-Tailed Lemurs	Chordata	Mammilia	Primates	Strepsirrhini	Lemur	Lemur_Catta	Omnivore	V4	6	-23.125	43.6089	2022	N	39.75	18.8	30.6	25.30833333	62.275	21626204.75	3.908333333	150.1666667	Land	https://aquastat.fao.org/climate-information-tool/complete-climate-data?lat=-23.1250397&lon=43.60889419999999&year=2022&datasource=agera5	"Some samples were pets, large majority were wild"	Y				V4	ES
bornbusch5	Bornbusch_et_al_	https://www.nature.com/articles/s41598-022-26861-0#data-availability	Ring-Tailed Lemurs	Chordata	Mammilia	Primates	Strepsirrhini	Lemur	Lemur_Catta	Omnivore	V4	6	-23.125	43.6089	2022	N	39.75	18.8	30.6	25.30833333	62.275	21626204.75	3.908333333	150.1666667	Land	https://aquastat.fao.org/climate-information-tool/complete-climate-data?lat=-23.1250397&lon=43.60889419999999&year=2022&datasource=agera5	"Some samples were pets, large majority were wild"	Y				V4	ES
jones1	Jones_et_al_2018	https://www.frontiersin.org/articles/10.3389/fmicb.2018.02000/full	Black Rabbitfish	Chordata	Actinopterygii	Perciformes	Siganidae	Siganus	Siganus_Fuscescens	Herbivore	V4	15	-31.8502	115.7514	2016		58.5	10.7	27.3	18.03333333	60.675	19265052.92	5.8	127.6666667	Water	https://aquastat.fao.org/climate-information-tool/complete-climate-data?lat=-31.850226&lon=115.751406&year=2016&datasource=agera5	Samples collected across west coast of Australia	Y				V4	NS
jones2	Jones_et_al_2018	https://www.frontiersin.org/articles/10.3389/fmicb.2018.02000/full	Black Rabbitfish	Chordata	Actinopterygii	Perciformes	Siganidae	Siganus	Siganus_Fuscescens	Herbivore	V4	15	-31.8502	115.7514	2016		58.5	10.7	27.3	18.03333333	60.675	19265052.92	5.8	127.6666667	Water	https://aquastat.fao.org/climate-information-tool/complete-climate-data?lat=-31.850226&lon=115.751406&year=2016&datasource=agera5	Samples collected across west coast of Australia	Y				V4	NS
jones3	Jones_et_al_2018	https://www.frontiersin.org/articles/10.3389/fmicb.2018.02000/full	Black Rabbitfish	Chordata	Actinopterygii	Perciformes	Siganidae	Siganus	Siganus_Fuscescens	Herbivore	V4	15	-31.8502	115.7514	2016		58.5	10.7	27.3	18.03333333	60.675	19265052.92	5.8	127.6666667	Water	https://aquastat.fao.org/climate-information-tool/complete-climate-data?lat=-31.850226&lon=115.751406&year=2016&datasource=agera5	Samples collected across west coast of Australia	Y				V4	NS
jones4	Jones_et_al_2018	https://www.frontiersin.org/articles/10.3389/fmicb.2018.02000/full	Black Rabbitfish	Chordata	Actinopterygii	Perciformes	Siganidae	Siganus	Siganus_Fuscescens	Herbivore	V4	15	-31.8502	115.7514	2016		58.5	10.7	27.3	18.03333333	60.675	19265052.92	5.8	127.6666667	Water	https://aquastat.fao.org/climate-information-tool/complete-climate-data?lat=-31.850226&lon=115.751406&year=2016&datasource=agera5	Samples collected across west coast of Australia	Y				V4	NS
jones5	Jones_et_al_2018	https://www.frontiersin.org/articles/10.3389/fmicb.2018.02000/full	Black Rabbitfish	Chordata	Actinopterygii	Perciformes	Siganidae	Siganus	Siganus_Fuscescens	Herbivore	V4	15	-31.8502	115.7514	2016		58.5	10.7	27.3	18.03333333	60.675	19265052.92	5.8	127.6666667	Water	https://aquastat.fao.org/climate-information-tool/complete-climate-data?lat=-31.850226&lon=115.751406&year=2016&datasource=agera5	Samples collected across west coast of Australia	Y				V4	NS
McClure1	McClure_et_al_2021	https://journals.asm.org/doi/full/10.1128/AEM.02082-20	North American Medicinal Leech	Annelida	Clitellata	Arhynchobdellida	Macrobdellidae	Macrobdella	Macrobdella_decora	carnivores	V4	191	41.8084	-72.2495	2021	N	101.75	-8.3	26.9	10.225	55.78333333	13890137.83	3.316666667	76.16666667	Land	https://aquastat.fao.org/climate-information-tool/complete-climate-data?lat=41.8084314&lon=-72.24952309999999&year=2021&datasource=agera5		Y	Samples maintained in captivity for duration of experiment	Y		V4	SB
2023couch1	Couch_et_al_2023	https://www.nature.com/articles/s41598-023-29663-0	Chinook Salmon	Chordata	Actinopterygii	Salmoniformes	Salmonidae	Oncorhynchus	Oncorhynchus_tshawytscha	omnivore	V4 	166	44.3976	-122.7362	2020		117	0	27.7	11.28333333	60.99166667	14257653.58	1.891666667	71.41666667	Water	https://aquastat.fao.org/climate-information-tool/complete-climate-data?lat=44.3976247&lon=-122.7361959&year=2020&datasource=agera5		Y	Samples raised in captivity	Y		V4	AS
2023couch2	Couch_et_al_2023	https://www.nature.com/articles/s41598-023-29663-0	Chinook Salmon	Chordata	Actinopterygii	Salmoniformes	Salmonidae	Oncorhynchus	Oncorhynchus_tshawytscha	omnivore	V4 	166	44.3976	-122.7362	2020		117	0	27.7	11.28333333	60.99166667	14257653.58	1.891666667	71.41666667	Water	https://aquastat.fao.org/climate-information-tool/complete-climate-data?lat=44.3976247&lon=-122.7361959&year=2020&datasource=agera5		Y	Samples raised in captivity	Y		V4	AS
2023couch3	Couch_et_al_2023	https://www.nature.com/articles/s41598-023-29663-0	Chinook Salmon	Chordata	Actinopterygii	Salmoniformes	Salmonidae	Oncorhynchus	Oncorhynchus_tshawytscha	omnivore	V4 	166	44.3976	-122.7362	2020		117	0	27.7	11.28333333	60.99166667	14257653.58	1.891666667	71.41666667	Water	https://aquastat.fao.org/climate-information-tool/complete-climate-data?lat=44.3976247&lon=-122.7361959&year=2020&datasource=agera5		Y	Samples raised in captivity	Y		V4	AS
2023couch4	Couch_et_al_2023	https://www.nature.com/articles/s41598-023-29663-0	Chinook Salmon	Chordata	Actinopterygii	Salmoniformes	Salmonidae	Oncorhynchus	Oncorhynchus_tshawytscha	omnivore	V4 	166	44.3976	-122.7362	2020		117	0	27.7	11.28333333	60.99166667	14257653.58	1.891666667	71.41666667	Water	https://aquastat.fao.org/climate-information-tool/complete-climate-data?lat=44.3976247&lon=-122.7361959&year=2020&datasource=agera5		Y	Samples raised in captivity	Y		V4	AS
2023couch5	Couch_et_al_2023	https://www.nature.com/articles/s41598-023-29663-0	Chinook Salmon	Chordata	Actinopterygii	Salmoniformes	Salmonidae	Oncorhynchus	Oncorhynchus_tshawytscha	omnivore	V4 	166	44.3976	-122.7362	2020		117	0	27.7	11.28333333	60.99166667	14257653.58	1.891666667	71.41666667	Water	https://aquastat.fao.org/climate-information-tool/complete-climate-data?lat=44.3976247&lon=-122.7361959&year=2020&datasource=agera5		Y	Samples raised in captivity	Y		V4	AS
khanal1	Khanal_et_al_2023	https://www.sciencedirect.com/science/article/pii/S0959652623002627	Yellow Mealworm	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Tenebrio	Tenebrio_molitor	omnivore	V4 	45	63.919	11.4329	2022		120.0833333	-5.5	17.4	5.716666667	70.025	8003408.583	2.675	40.41666667	Land	https://aquastat.fao.org/climate-information-tool/complete-climate-data?lat=63.91904809999999&lon=11.4329171&year=2022&datasource=agera5		Y	Samples bred in captivity	Y		V4	AS
khanal2	Khanal_et_al_2023	https://www.sciencedirect.com/science/article/pii/S0959652623002627	Yellow Mealworm	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Tenebrio	Tenebrio_molitor	omnivore	V4 	45	63.919	11.4329	2022		120.0833333	-5.5	17.4	5.716666667	70.025	8003408.583	2.675	40.41666667	Land	https://aquastat.fao.org/climate-information-tool/complete-climate-data?lat=63.91904809999999&lon=11.4329171&year=2022&datasource=agera5		Y	Samples bred in captivity	Y		V4	AS
khanal3	Khanal_et_al_2023	https://www.sciencedirect.com/science/article/pii/S0959652623002627	Yellow Mealworm	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Tenebrio	Tenebrio_molitor	omnivore	V4 	45	63.919	11.4329	2022		120.0833333	-5.5	17.4	5.716666667	70.025	8003408.583	2.675	40.41666667	Land	https://aquastat.fao.org/climate-information-tool/complete-climate-data?lat=63.91904809999999&lon=11.4329171&year=2022&datasource=agera5		Y	Samples bred in captivity	Y		V4	AS
khanal4	Khanal_et_al_2023	https://www.sciencedirect.com/science/article/pii/S0959652623002627	Yellow Mealworm	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Tenebrio	Tenebrio_molitor	omnivore	V4 	45	63.919	11.4329	2022		120.0833333	-5.5	17.4	5.716666667	70.025	8003408.583	2.675	40.41666667	Land	https://aquastat.fao.org/climate-information-tool/complete-climate-data?lat=63.91904809999999&lon=11.4329171&year=2022&datasource=agera5		Y	Samples bred in captivity	Y		V4	AS
khanal5	Khanal_et_al_2023	https://www.sciencedirect.com/science/article/pii/S0959652623002627	Yellow Mealworm	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Tenebrio	Tenebrio_molitor	omnivore	V4 	45	63.919	11.4329	2022		120.0833333	-5.5	17.4	5.716666667	70.025	8003408.583	2.675	40.41666667	Land	https://aquastat.fao.org/climate-information-tool/complete-climate-data?lat=63.91904809999999&lon=11.4329171&year=2022&datasource=agera5		Y	Samples bred in captivity	Y		V4	AS
